"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDICATOR","FREQUENCY","SCALE","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025"
"IMF.RES:WEO(6.0.0)","CHL.GGXONLB_NGDP.A","OBS_VALUE","Chile","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","4.636","3.785","3.885","2.958","2.798","4.059","2.814","2.689","0.897","-1.477","-0.055","-0.037","-0.678","0.112","2.549","5.006","7.681","7.77","3.573","-4.459","-0.312","1.524","0.792","-0.389","-1.352","-1.871","-2.377","-2.267","-1.112","-2.38","-6.575","-6.903","1.84","-1.913","-1.977","-1.089"
"IMF.RES:WEO(6.0.0)","CAF.GGXONLB_NGDP.A","OBS_VALUE","Central African Republic","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","-5.57","-6.912","-5.981","-4.237","-5.224","-2.577","0.942","-0.185","1.365","0.948","-0.139","0.548","0.384","-2.003","-0.934","-3.46","9.486","2.513","0.847","0.969","-0.386","-1.542","0.095","-1.71","-2.671","-0.05","1.829","-0.747","-0.572","1.769","-3.052","-5.744","-4.937","-2.988","-4.116","-0.658"
"IMF.RES:WEO(6.0.0)","CHN.GGXONLB_NGDP.A","OBS_VALUE","China, People's Republic of","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","-0.486","-0.684","-0.697","-0.618","-1.334","-0.436","-0.19","0.012","-0.225","-1.642","-2.088","-1.848","-2.292","-1.667","-1.026","-0.952","-0.689","0.441","0.379","-1.3","0.088","0.388","0.184","-0.318","-0.126","-1.996","-2.659","-2.596","-3.409","-5.166","-8.622","-5.011","-6.399","-5.794","-6.389","-7.34"
"IMF.RES:WEO(6.0.0)","SUR.GGXONLB_NGDP.A","OBS_VALUE","Suriname","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","-0.533","-7.111","-4.12","-2.712","-0.762","1.577","3.908","-0.297","-6.389","-4.917","-7.675","3.982","-2.574","1.378","-0.452","-1.6","1.997","6.14","2.987","3.198","0.654","3.222","-1.063","-2.092","-3.867","-6.135","-6.844","-4.582","-2.465","-17.347","-8.309","-0.542","1.031","1.412","0.326","2.7"
"IMF.RES:WEO(6.0.0)","G510.GGXONLB_NGDP.A","OBS_VALUE","ASEAN-5","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","","","","","","-0.424","0.593","-0.108","0.851","1.222","2.116","2.246","0.813","1.256","-1.051","-0.39","0.447","-0.21","0.047","0.213","-0.181","-0.203","-0.167","0.2","0.167","-3.729","-3.587","-1.713","-0.697","-0.594","-0.971"
"IMF.RES:WEO(6.0.0)","COL.GGXONLB_NGDP.A","OBS_VALUE","Colombia","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","2.396","3.387","2.665","2.084","1.719","0.928","-0.215","-1.065","-1.072","-2.213","0.776","1.505","0.295","1.289","1.387","2.062","1.692","1.846","2.2","-1.052","-1.252","0.089","1.821","0.947","-0.161","-1.715","-0.351","-0.497","-2.493","-1.011","-4.39","-4.352","-2.359","0.567","-0.802","-0.236"
"IMF.RES:WEO(6.0.0)","COM.GGXONLB_NGDP.A","OBS_VALUE","Comoros, Union of the","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","-0.171","-1.51","-1.402","1.878","-3.006","-3.577","-2.909","-0.742","-1.407","0.097","-0.607","-1.471","-1.545","-1.444","-0.459","-0.972","-1.083","-0.892","-1.049","0.695","4.512","1.124","2.213","10.599","-0.268","2.683","-5.433","-0.03","-1.252","-4.131","-0.266","-2.51","-3.975","-0.964","-3.229","-2.117"
"IMF.RES:WEO(6.0.0)","COD.GGXONLB_NGDP.A","OBS_VALUE","Congo, Democratic Republic of the","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","","0.116","-0.466","-0.639","-0.863","-1.377","-0.398","1.225","-1.202","-0.939","1.028","1.395","0.795","-0.076","1.237","-0.688","-0.267","2.28","2.239","4.692","0.961","-0.217","0.488","-0.778","-2.431","-2.96","-1.136","-0.552","-1.383","-1.524","-2.197"
"IMF.RES:WEO(6.0.0)","HRV.GGXONLB_NGDP.A","OBS_VALUE","Croatia, Republic of","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","-4.856","-2.086","0.582","-2.677","-3.171","-3.143","-4.613","-9.212","-7.284","-2.82","-3.531","-3.695","-4.697","-1.851","-0.76","-1.033","-0.917","-5.351","-4.472","-5.218","-2.788","-2.84","-2.305","-0.439","1.785","3.2","2.285","4.334","-5.447","-1.151","1.361","0.443","-0.973","-1.108"
"IMF.RES:WEO(6.0.0)","CZE.GGXONLB_NGDP.A","OBS_VALUE","Czech Republic","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","-12.019","-2.518","-2.775","-3.694","-2.575","-3.401","-5.422","-6.015","-6.457","-1.807","-2.408","-1.562","-0.054","-1.357","-4.527","-3.13","-1.654","-2.766","-0.213","-1.004","0.245","1.463","2.091","1.456","0.769","-5.07","-4.36","-2.554","-3.238","-0.949","-1.303"
"IMF.RES:WEO(6.0.0)","COG.GGXONLB_NGDP.A","OBS_VALUE","Congo, Republic of","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","5.792","-3.315","-5.577","-4.665","-0.17","5.884","9.886","4.115","-4.976","5.56","7.236","6.191","0.313","5.623","8.079","17.909","20.199","11.387","26.397","6.079","16.333","16.145","7.247","-2.651","-10.55","-17.159","-12.699","-4.009","6.959","7.222","0.103","3.686","11.477","8.901","6.507","6.973"
"IMF.RES:WEO(6.0.0)","CYP.GGXONLB_NGDP.A","OBS_VALUE","Cyprus","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","0.237","-1.639","-3.375","-1.841","-1.986","0.078","-0.459","-1.937","-3.263","-1.375","0.441","1.323","5.371","3.101","-3.427","-3.207","-4.066","-2.915","-1.879","-5.713","2.152","2.927","4.481","-1.13","3.104","-3.576","-0.046","3.885","3.235","5.735","5.19"
"IMF.RES:WEO(6.0.0)","CIV.GGXONLB_NGDP.A","OBS_VALUE","Côte d'Ivoire","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","","","2.457","2.087","1.567","2.091","2.989","1.422","0.155","0.463","0.4","0.225","0.845","1.045","0.062","-0.195","-1.579","-1.044","-0.615","-0.683","-0.944","-1.723","-2.03","-1.569","-0.747","-3.589","-2.916","-4.547","-2.627","-1.303","-0.235"
"IMF.RES:WEO(6.0.0)","CRI.GGXONLB_NGDP.A","OBS_VALUE","Costa Rica","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","-1.082","0.832","1.351","0.921","-2.214","0.856","0.597","0.872","0.761","1.581","0.529","1.088","0.002","1.416","1.361","2.021","2.718","3.58","2.281","-1.208","-2.928","-1.831","-2.229","-2.766","-2.967","-2.871","-2.366","-2.902","-2.249","-2.628","-3.749","-0.277","2.07","1.551","1.06","1.339"
"IMF.RES:WEO(6.0.0)","ECU.GGXONLB_NGDP.A","OBS_VALUE","Ecuador","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","1.707","0.255","1.098","-1.372","2.311","5.709","4.34","3.849","3.692","4.205","2.664","4.883","4.387","1.72","-3.133","-0.78","0.508","-2.313","-7.931","-7.869","-6.401","-9.678","-4.684","-1.396","-1.924","-5.761","-1.42","0.475","-2.617","-0.183",""
"IMF.RES:WEO(6.0.0)","UZB.GGXONLB_NGDP.A","OBS_VALUE","Uzbekistan, Republic of","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","","","-1.762","-2.493","-2.429","-3.212","-2.885","-6.018","-4.621","-3.534","-3.331","2.87","3.675","6.057","1.88","2.597","5.128","5.797","2.037","1.781","-0.403","0.556","0.827","1.271","-0.281","-2.959","-4.299","-3.729","-3.692","-1.634","-1.487"
"IMF.RES:WEO(6.0.0)","DJI.GGXONLB_NGDP.A","OBS_VALUE","Djibouti","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","-2.81","-0.621","-5.706","-6.784","-4.663","-4.647","-1.275","-2.494","-3.344","-4.827","-3.641","-3.397","-4.298","-3.886","-3.426","-0.871","0.58","-1.591","0.871","-3.566","-0.752","-0.944","-1.738","-0.104","-6.692","-15.138","0.064","0.848","-0.734","0.314","-1.942","-2.899","-0.736","-3.288","-4.217","-1.73"
"IMF.RES:WEO(6.0.0)","DMA.GGXONLB_NGDP.A","OBS_VALUE","Dominica","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","-3.359","-1.436","-0.432","0.378","-1.526","-1.003","0.377","-0.182","-3.997","-6.057","-4.705","-2.488","0.051","4.523","3.77","5.166","4.743","3.709","2.409","1.032","-1.848","-2.869","-3.414","-0.84","-3.955","13.262","13.228","-1.222","-16.745","-6.249","-5.409","-5.6","-4.314","-1.965","0.162","0.371"
"IMF.RES:WEO(6.0.0)","SLV.GGXONLB_NGDP.A","OBS_VALUE","El Salvador","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","1.077","0.625","-1.729","1.02","1.107","1.576","-0.8","-0.282","-1.317","-1.541","-1.721","-3.316","-3.567","-1.912","-0.323","-0.901","-0.573","0.658","-0.912","-3.629","-2.213","-1.917","-1.3","-1.757","-1.316","-0.902","-0.189","0.674","0.899","0.616","-3.839","-1.042","1.989","-0.123","0.033","1.902"
"IMF.RES:WEO(6.0.0)","ERI.NGDPDPC.A","OBS_VALUE","Eritrea, The State of","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","","","268.192","167.084","195.44","219.091","263.808","270.574","283.919","274.584","238.508","245.162","227.498","258.933","315.55","300.697","321.219","340.334","301.238","415.601","501.424","642.502","693.804","596.754","786.54","603.193","655.424","557.857","580.845","566.731","","","","","",""
"IMF.RES:WEO(6.0.0)","ERI.GGXONLB_NGDP.A","OBS_VALUE","Eritrea, The State of","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","6.891","4.27","8.848","-22.312","-17.352","-4.364","-38.89","-57.223","-22.082","-5.575","-8.831","10.322","-3.643","-26.929","-11.308","-15.716","-32.421","-17.615","-12.33","-2.065","-1.943","-5.647","1.474","-0.779","0.73","-3.626","6.661","4.479","","","","","",""
"IMF.RES:WEO(6.0.0)","EGY.GGXONLB_NGDP.A","OBS_VALUE","Egypt, Arab Republic of","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","","","","","6.626","5.879","2.672","-2.762","-1.421","-1.45","-2.297","-2.583","-0.59","-2.377","-3.196","-3.159","-4.756","-4.68","-5.616","-4.031","-3.908","-4.084","-2.381","-0.401","1.288","1.188","1.071","0.463","1.051","1.705","2.294"
"IMF.RES:WEO(6.0.0)","GNQ.GGXONLB_NGDP.A","OBS_VALUE","Equatorial Guinea, Republic of","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","-153.683","-229.16","-549.84","-210.737","-479.899","-117.68","-2.728","4.578","-5.936","0.899","-2.219","15.486","17.867","7.878","13.994","18.597","21.816","17.174","14.642","-6.426","-4.291","1.11","-6.96","-4.055","-7.076","-14.707","-10.507","-2.167","1.166","2.686","-0.433","3.689","12.687","3.475","-0.28","0.386"
"IMF.RES:WEO(6.0.0)","MYS.GGXONLB_NGDP.A","OBS_VALUE","Malaysia","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","3.002","4.999","4.08","5.746","6.755","5.298","5.152","6.407","1.055","-1.456","-4.555","-2.924","-2.353","-4.499","-2.919","-1.44","-1.643","-1.873","-2.043","-4.892","-3.047","-1.985","-2.325","-2.14","-0.906","-0.933","-0.759","-0.616","-0.758","-0.038","-3.098","-3.992","-2.516","-2.085","-2.004","-1.278"
"IMF.RES:WEO(6.0.0)","EST.GGXONLB_NGDP.A","OBS_VALUE","Estonia, Republic of","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","0.168","-0.526","3.361","1.044","-3.08","-0.038","0.405","0.291","1.376","2.093","0.86","2.449","2.149","-3.346","-3.652","-1.232","-0.052","-0.921","-0.713","0.385","-0.287","-0.676","-1.086","-1.162","-0.118","-5.395","-2.551","-1.012","-2.968","-1.407","-2.43"
"IMF.RES:WEO(6.0.0)","GEO.GGXONLB_NGDP.A","OBS_VALUE","Georgia","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","-2.725","-4.461","-4.857","-1.502","-2.134","0.813","1.005","1.727","1.367","4.987","3.15","4.015","1.367","-1.307","-5.439","-3.546","0.296","0.199","-0.433","-0.996","-0.208","-0.388","0.713","0.344","-0.596","-7.612","-4.655","-1.155","-0.851","-0.68","-0.759"
"IMF.RES:WEO(6.0.0)","FJI.GGXONLB_NGDP.A","OBS_VALUE","Fiji, Republic of","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","0.724","0.858","2.495","3.498","-0.847","-1.532","9.405","3.496","1.082","-1.995","-1.168","-1.03","1.416","1.173","1.72","3.431","4.36","0.388","2.074","2.974","2.731","3.14","-0.492","-0.863","-2.852","0.461","-1.837","-0.857","-4.782","-9.718","-8.466","-3.286","0.496","-0.334"
"IMF.RES:WEO(6.0.0)","G200.GGXONLB_NGDP.A","OBS_VALUE","Emerging Market and Developing Economies","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","","","","","","","0.396","-0.304","0.35","1.426","2.729","2.959","2.354","2.272","-2.154","-0.612","0.711","0.559","-0.151","-0.819","-2.351","-2.712","-2.036","-1.678","-2.589","-6.649","-3.196","-3.035","-3.23","-3.372","-3.7"
"IMF.RES:WEO(6.0.0)","DEU.GGXONLB_NGDP.A","OBS_VALUE","Germany","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","-0.986","-0.021","-0.403","0.337","-6.349","-0.585","-0.001","0.385","0.925","1.06","-0.524","-1.457","-1.211","-0.9","-0.929","0.628","2.554","2.069","-0.831","-2.289","1.155","1.78","1.555","1.96","1.997","2.066","2.171","2.609","1.919","-3.918","-2.703","-1.585","-1.837","-1.903","-2.131"
"IMF.RES:WEO(6.0.0)","GNB.GGXONLB_NGDP.A","OBS_VALUE","Guinea-Bissau","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","2.805","0.81","1.596","-2.69","4.229","5.411","-0.445","-3.574","-1.598","0.365","2.22","-1.588","-3.495","-3.273","-3.054","-3.653","-7.07","0.987","3.839","-0.079","-1.236","-2.098","-1.604","-1.956","-2.486","-4.654","-0.845","-4.138","-2.801","-8.125","-4.276","-4.698","-5.526","-3.932","-0.183"
"IMF.RES:WEO(6.0.0)","GIN.GGXONLB_NGDP.A","OBS_VALUE","Guinea","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","-1.812","-1.566","0.296","-1.381","-1.451","-0.04","-1.227","1.248","3.497","-0.179","-1.148","-2.023","-2.049","-3.039","-1.846","0.949","0.34","2.847","2.102","-3.44","-8.267","0.548","25.023","-3.005","-2.046","-5.707","1.012","-1.074","-0.151","0.298","-2.329","-1.146","0.037","-1.31","-1.965","-1.488"
"IMF.RES:WEO(6.0.0)","HND.GGXONLB_NGDP.A","OBS_VALUE","Honduras","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","0.505","2.005","2.749","-1.496","1.606","2.187","2.515","2.563","5.288","3.784","3.467","-1.534","-4.952","-4.913","-2.617","-0.32","-1.851","-0.943","-1.318","-5.764","-4.063","-3.196","-3.596","-5.566","-2.63","0.02","0.219","0.205","0.804","0.844","-3.671","-2.144","2.671","0.376","0.466","0.184"
"IMF.RES:WEO(6.0.0)","GUY.GGXONLB_NGDP.A","OBS_VALUE","Guyana","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","","","2.772","1.173","3.101","2.123","0.437","1.241","-2.12","-0.528","-4.414","-4.301","-1.976","-1.484","-1.501","-0.797","-1.15","-2.48","-1.616","-3.307","-0.158","-2.615","-2.463","-1.914","-1.968","-7.263","-6.466","-4.82","-5.434","-7.024","-4.489"
"IMF.RES:WEO(6.0.0)","GTM.GGXONLB_NGDP.A","OBS_VALUE","Guatemala","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","0.531","1.204","-0.001","-1.138","-1.569","-0.575","-0.526","0.291","-1.232","0.262","-0.312","-0.541","0.045","-0.247","-1.709","-1.8","-1.322","-0.876","-0.586","-0.45","0.128","0.429","0.136","-0.342","-0.605","-3.188","0.564","-0.039","0.381","0.613","-0.825"
"IMF.RES:WEO(6.0.0)","LUX.GGXONLB_NGDP.A","OBS_VALUE","Luxembourg","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","1.624","1.249","1.574","1.877","2.489","4.442","4.294","0.922","-0.611","-2.132","-0.86","1.14","3.37","2.16","-0.715","-0.531","0.334","0.288","0.681","1.087","1.062","1.647","1.145","2.967","2.472","-3.325","0.73","-0.106","-1.291","0.396","-0.942"
"IMF.RES:WEO(6.0.0)","HUN.GGXONLB_NGDP.A","OBS_VALUE","Hungary","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","-0.51","3.068","1.611","-1.276","0.823","1.714","-0.025","-5.231","-3.512","-2.665","-4.042","-5.668","-1.352","-0.184","-0.793","-0.686","-1.493","1.865","1.656","0.966","1.314","1.196","0.121","0.212","0.13","-5.318","-5.032","-3.904","-3.154","-0.767","-0.44"
"IMF.RES:WEO(6.0.0)","HTI.GGXONLB_NGDP.A","OBS_VALUE","Haiti","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","","","0.767","0.588","-1.073","-0.967","-1.204","-1.532","-1.701","-0.927","-0.225","-0.426","-1.129","-1.414","-1.656","-1.207","-1.214","-2.511","-3.773","-3.41","-1.375","0.294","-0.176","-0.947","-1.721","-1.862","-1.993","-1.45","1.053","6.931","-0.066"
"IMF.RES:WEO(6.0.0)","IRQ.GGXONLB_NGDP.A","OBS_VALUE","Iraq","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","-34.907","3.92","10.729","9.488","-0.981","-14.761","-3.692","5.461","4.458","-5.702","-5.374","-12.198","-13.748","-0.523","8.989","1.811","-11.646","0.11","8.555","-0.494","-0.884","-3.067"
"IMF.RES:WEO(6.0.0)","ITA.GGXONLB_NGDP.A","OBS_VALUE","Italy","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","-1.771","-0.463","1.313","2.071","1.523","3.08","3.733","5.648","4.484","4.327","3.41","2.56","2.297","1.495","0.962","0.198","0.596","3.169","2.075","-0.873","-0.07","0.89","1.966","1.746","1.56","1.479","1.338","1.096","1.289","1.738","-6.101","-5.596","-4.177","-3.738","0.293","0.583"
"IMF.RES:WEO(6.0.0)","IRN.GGXONLB_NGDP.A","OBS_VALUE","Iran, Islamic Republic of","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","","","","","","","0.304","-3.226","-3.11","-2.818","-2.743","-5.695","-2.638","-4.945","-3.683","-0.888","-0.671","-0.499","-0.753","-0.966","-1.403","-1.349","-0.953","-0.733","-3.45","-4.218","-2.161","-1.967","-2.746","-2.359","-3.04"
"IMF.RES:WEO(6.0.0)","IRL.GGXONLB_NGDP.A","OBS_VALUE","Ireland","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","2.669","3.795","4.738","5.111","5.629","6.464","2.032","0.607","1.438","2.26","2.429","3.513","0.889","-6.335","-12.43","-29.917","-11.028","-5.187","-2.797","-0.256","0.324","1.419","1.571","1.628","1.648","-3.89","-0.674","2.247","1.93","4.748","2.106"
"IMF.RES:WEO(6.0.0)","IDN.GGXONLB_NGDP.A","OBS_VALUE","Indonesia","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","0.957","1.379","1.845","1.985","0.451","0.893","2.263","1.444","3.103","3.848","1.907","2.242","2.623","2.628","0.905","1.687","-0.084","0.045","0.487","-0.42","-0.771","-0.542","-1.37","-1.087","-0.67","0.048","-0.35","-4.041","-2.382","-0.335","0.199","-0.086","-0.481"
