Date,NEER_120_AE,NEER_120_AF,NEER_120_AG,NEER_120_AL,NEER_120_AM,NEER_120_AN,NEER_120_AO,NEER_120_AR,NEER_120_AT,NEER_120_AU,NEER_120_AZ,NEER_120_BA,NEER_120_BB,NEER_120_BD,NEER_120_BE,NEER_120_BF,NEER_120_BG,NEER_120_BH,NEER_120_BI,NEER_120_BJ,NEER_120_BN,NEER_120_BO,NEER_120_BR,NEER_120_BS,NEER_120_BT,NEER_120_BW,NEER_120_BY,NEER_120_BZ,NEER_120_CA,NEER_120_CD,NEER_120_CF,NEER_120_CG,NEER_120_CH,NEER_120_CI,NEER_120_CL,NEER_120_CM,NEER_120_CN,NEER_120_CO,NEER_120_CR,NEER_120_CV,NEER_120_CY,NEER_120_CZ,NEER_120_DE,NEER_120_DJ,NEER_120_DK,NEER_120_DM,NEER_120_DO,NEER_120_DZ,NEER_120_EA12,NEER_120_EC,NEER_120_EE,NEER_120_EG,NEER_120_ES,NEER_120_ET,NEER_120_FI,NEER_120_FJ,NEER_120_FR,NEER_120_GA,NEER_120_GB,NEER_120_GD,NEER_120_GE,NEER_120_GH,NEER_120_GM,NEER_120_GN,NEER_120_GQ,NEER_120_GR,NEER_120_GT,NEER_120_GW,NEER_120_GY,NEER_120_HK,NEER_120_HN,NEER_120_HR,NEER_120_HT,NEER_120_HU,NEER_120_ID,NEER_120_IE,NEER_120_IL,NEER_120_IN,NEER_120_IQ,NEER_120_IR,NEER_120_IS,NEER_120_IT,NEER_120_JM,NEER_120_JO,NEER_120_JP,NEER_120_KE,NEER_120_KG,NEER_120_KH,NEER_120_KI,NEER_120_KM,NEER_120_KN,NEER_120_KR,NEER_120_KW,NEER_120_KZ,NEER_120_LA,NEER_120_LB,NEER_120_LC,NEER_120_LK,NEER_120_LR,NEER_120_LS,NEER_120_LT,NEER_120_LU,NEER_120_LV,NEER_120_LY,NEER_120_MA,NEER_120_MD,NEER_120_MG,NEER_120_MK,NEER_120_ML,NEER_120_MM,NEER_120_MN,NEER_120_MR,NEER_120_MT,NEER_120_MU,NEER_120_MV,NEER_120_MW,NEER_120_MX,NEER_120_MY,NEER_120_MZ,NEER_120_NA,NEER_120_NE,NEER_120_NG,NEER_120_NI,NEER_120_NL,NEER_120_NO,NEER_120_NP,NEER_120_NZ,NEER_120_OM,NEER_120_PA,NEER_120_PE,NEER_120_PG,NEER_120_PH,NEER_120_PK,NEER_120_PL,NEER_120_PT,NEER_120_PY,NEER_120_QA,NEER_120_RO,NEER_120_RU,NEER_120_RW,NEER_120_SA,NEER_120_SB,NEER_120_SC,NEER_120_SD,NEER_120_SE,NEER_120_SG,NEER_120_SI,NEER_120_SK,NEER_120_SL,NEER_120_SN,NEER_120_SQ,NEER_120_SR,NEER_120_ST,NEER_120_SV,NEER_120_SY,NEER_120_SZ,NEER_120_TD,NEER_120_TG,NEER_120_TH,NEER_120_TJ,NEER_120_TN,NEER_120_TO,NEER_120_TR,NEER_120_TT,NEER_120_TW,NEER_120_TZ,NEER_120_UA,NEER_120_UG,NEER_120_US,NEER_120_UY,NEER_120_UZ,NEER_120_VC,NEER_120_VE,NEER_120_VN,NEER_120_WS,NEER_120_YE,NEER_120_ZA,NEER_120_ZM
2003M10,113.93,115.44,119.51,87.22,63.92,108.45,114.14,136.83,97.10,89.17,102.17,98.92,108.84,132.35,95.55,94.17,97.89,113.01,124.78,93.37,94.10,114.57,68.86,110.98,99.96,140.16,123.89,107.89,79.61,158.57,95.48,93.78,102.05,95.29,88.73,94.74,97.80,77.80,131.61,97.26,95.68,80.98,95.07,114.56,96.20,109.26,102.20,104.51,91.44,116.18,97.03,104.35,96.24,123.23,95.24,99.95,95.07,95.23,96.96,106.83,91.61,128.83,78.66,247.01,89.15,96.25,101.36,94.70,115.84,113.17,114.05,94.39,96.10,96.19,123.84,92.80,99.16,98.64,72.98,133.03,96.09,95.56,128.34,113.87,115.40,92.61,98.90,110.08,89.93,92.36,107.67,87.04,104.75,96.44,105.72,116.79,108.15,128.78,157.54,102.94,98.69,96.95,105.22,108.73,100.10,101.79,169.30,96.45,94.57,,111.01,111.36,92.09,117.81,111.58,143.99,102.28,96.67,113.52,109.96,93.78,106.54,130.75,95.14,92.41,97.01,89.58,112.16,108.79,97.65,97.46,82.61,120.12,76.88,96.93,91.21,113.12,88.87,96.69,113.33,112.31,117.89,164.65,89.51,99.88,92.04,100.48,80.63,143.73,94.92,117.26,117.45,179.06,106.70,116.30,106.03,92.63,92.41,93.23,134.41,117.57,106.13,97.30,108.29,105.13,126.55,114.01,98.92,115.92,89.17,156.52,116.24,152.92,117.84,100.75,123.74,112.24,90.04
2003M11,113.90,115.80,119.52,87.87,63.83,108.54,114.41,135.84,97.18,91.82,102.34,99.09,108.91,132.31,95.56,94.15,97.96,112.90,122.59,93.48,94.20,114.43,67.62,111.13,99.77,140.35,122.34,108.01,80.15,158.90,95.46,93.80,101.27,95.34,91.72,94.73,97.77,78.70,130.49,97.18,95.81,80.99,95.14,114.62,95.84,109.40,89.46,111.90,91.51,116.01,96.88,104.46,96.27,123.15,95.21,100.71,95.08,95.19,97.66,106.83,89.05,128.06,83.32,246.35,89.12,96.44,101.64,94.73,115.35,112.82,113.54,94.11,94.45,94.76,122.72,92.73,98.14,98.27,71.90,132.77,96.49,95.63,128.37,113.93,115.87,93.58,96.85,110.15,92.17,91.90,107.65,85.59,104.45,96.76,105.36,116.83,108.26,127.04,165.89,106.37,98.45,96.96,105.05,108.93,99.90,101.15,165.63,96.39,94.49,,110.26,110.92,92.20,118.97,111.66,143.86,102.78,96.61,112.01,112.30,93.82,101.16,130.15,95.15,92.76,97.78,93.02,112.07,108.87,97.55,97.23,81.97,120.69,76.32,96.92,95.09,113.05,86.40,97.78,112.02,112.24,116.93,164.20,89.65,100.04,92.28,100.23,80.72,141.54,94.93,115.88,117.31,177.53,106.71,116.46,107.95,92.66,92.52,92.74,136.77,117.59,106.31,94.28,108.33,104.61,125.38,113.88,99.33,115.78,87.52,156.42,116.21,152.88,117.36,101.73,123.84,115.82,89.03
2003M12,111.63,115.10,115.95,89.60,61.87,107.39,110.62,129.69,98.33,93.08,99.72,100.33,107.31,129.91,97.05,95.75,99.04,110.68,118.83,95.88,93.90,112.72,66.38,109.55,98.75,140.05,118.85,106.84,79.56,155.24,96.92,95.98,103.11,97.24,93.77,96.35,96.36,78.67,128.02,98.18,97.12,80.94,96.90,112.18,97.24,107.66,94.28,110.02,94.36,114.20,98.05,101.51,97.55,120.13,96.92,101.14,96.62,96.60,98.21,105.65,88.33,123.86,81.41,239.37,91.77,97.82,101.31,97.02,113.68,111.22,112.31,94.03,92.73,93.86,121.29,94.73,98.31,96.12,78.36,129.95,97.14,97.19,125.92,111.65,115.76,92.39,92.11,109.17,93.37,93.31,106.45,83.90,102.36,96.03,103.59,113.54,106.71,124.16,152.40,109.55,99.52,97.99,103.71,107.82,100.42,99.58,165.27,97.64,96.16,,108.81,107.72,93.76,121.72,109.50,139.36,100.79,95.35,108.62,112.88,95.82,98.26,128.31,96.73,93.74,96.05,94.28,109.86,107.47,96.27,95.54,80.88,118.69,76.60,97.96,93.74,110.72,86.00,96.45,107.12,110.10,114.90,160.28,88.06,101.42,92.10,100.77,81.40,135.21,96.71,115.44,115.15,172.23,105.71,113.74,108.90,94.55,94.89,91.85,135.71,116.24,105.42,94.11,107.22,103.24,121.30,111.08,98.83,114.15,85.78,153.03,113.19,151.01,115.12,101.41,121.29,116.97,89.89
2004M01,110.00,112.02,113.92,89.53,60.30,106.59,106.99,129.90,98.79,95.64,96.88,100.57,106.36,127.50,97.61,96.41,99.21,109.10,117.20,97.03,93.42,110.45,67.18,108.43,98.22,139.71,116.30,106.04,80.11,149.20,97.49,97.10,103.06,98.04,97.16,97.10,95.18,79.43,126.06,98.81,97.39,80.25,97.61,110.66,98.05,106.57,75.82,105.61,95.47,112.55,98.70,99.76,98.00,118.12,97.69,101.90,97.21,97.24,100.50,104.78,86.21,121.45,81.68,236.85,93.05,98.51,99.35,97.90,111.94,109.92,111.21,94.65,90.80,94.52,121.24,95.37,96.24,95.04,92.65,127.35,100.46,97.79,125.02,110.17,116.10,91.05,92.14,108.04,95.50,95.09,105.65,83.60,100.82,96.96,102.46,111.53,105.93,120.73,130.76,101.58,100.31,98.37,103.29,107.14,100.51,97.76,151.83,98.22,96.94,,107.78,105.35,94.81,124.68,108.41,140.06,103.35,94.26,110.80,105.94,96.66,97.44,126.73,97.33,90.55,95.18,95.79,108.33,106.34,94.98,94.37,79.87,116.66,75.73,98.32,89.71,109.02,85.19,96.64,104.64,108.51,112.83,158.66,86.89,100.88,91.72,101.20,82.87,129.70,97.50,115.47,109.02,168.57,104.96,111.78,104.01,95.47,95.95,92.22,134.30,115.56,106.69,97.93,106.37,103.29,117.87,109.05,98.34,112.29,83.80,149.27,111.44,149.20,113.18,101.74,119.38,107.23,87.09
2004M02,109.56,110.64,113.92,90.22,60.55,106.80,106.05,128.88,98.79,96.41,96.30,100.49,106.24,127.19,97.54,96.43,99.18,108.86,116.63,97.10,93.61,110.84,65.39,108.20,98.28,130.46,115.59,106.07,78.06,147.69,97.50,97.10,102.52,98.16,95.51,97.14,94.98,80.44,125.06,98.81,97.36,79.95,97.62,110.39,98.06,106.40,70.10,105.63,95.40,112.47,98.76,99.37,97.97,117.74,97.70,102.14,97.17,97.27,102.88,104.65,88.19,120.40,83.15,235.08,93.11,98.47,99.50,97.96,111.74,109.46,110.78,95.20,89.78,95.10,120.24,95.10,95.14,95.17,96.23,125.79,101.67,97.78,124.88,109.92,115.80,90.42,93.40,107.39,96.29,94.74,105.66,84.79,100.52,97.92,102.39,111.23,105.85,119.59,127.99,104.62,100.30,98.32,103.45,107.11,100.38,99.65,142.32,97.96,96.93,,107.42,105.13,95.08,126.18,108.36,138.40,102.62,94.04,108.80,107.74,96.75,97.70,126.26,97.24,88.59,95.35,98.12,108.01,106.27,94.62,94.86,78.90,116.40,73.54,98.26,92.72,108.62,86.24,97.58,103.95,108.14,112.33,157.93,86.74,100.49,92.21,100.90,83.26,127.39,97.53,114.22,108.93,167.58,104.98,111.40,105.68,95.53,96.01,92.03,135.68,114.96,107.89,99.07,106.44,104.59,114.41,108.70,101.84,112.59,83.99,147.46,111.28,124.37,112.36,101.99,119.10,110.28,86.14
2004M03,111.06,110.80,115.97,91.45,61.77,107.34,107.90,131.69,97.98,94.22,97.20,99.31,107.16,128.42,96.56,95.51,98.66,110.33,118.48,95.57,93.79,111.11,66.64,109.27,99.20,129.15,116.96,106.78,78.50,149.50,96.59,95.67,102.06,96.92,93.31,96.09,96.12,82.61,125.00,98.52,96.35,79.06,96.43,111.97,97.17,107.57,75.45,107.76,93.50,113.35,98.01,100.82,97.13,119.58,96.59,101.35,96.17,96.38,102.66,105.42,92.65,121.35,84.25,239.13,91.39,97.44,100.26,96.50,112.41,110.34,110.85,96.55,97.65,97.95,119.42,93.85,95.57,97.04,96.94,127.28,99.90,96.74,125.31,111.33,114.59,90.65,93.22,108.51,94.47,93.31,106.39,85.73,101.98,99.18,103.56,113.27,106.68,122.30,130.10,107.01,99.38,97.64,104.10,107.69,100.02,103.60,133.00,97.11,95.80,,107.87,107.08,94.20,125.44,109.60,138.89,103.20,95.09,109.28,110.47,95.51,100.40,126.70,96.22,90.20,96.37,95.50,109.54,107.44,96.10,97.84,79.42,117.79,74.47,97.59,94.29,110.23,86.66,99.09,105.83,109.66,114.64,159.98,87.90,98.71,92.46,100.10,83.13,128.81,96.38,113.03,110.34,168.77,105.69,113.07,107.53,94.31,94.59,92.33,137.19,114.78,108.80,101.82,107.10,105.48,115.83,110.16,99.80,113.84,84.07,148.02,113.10,125.11,113.86,101.75,120.53,114.21,87.33
2004M04,111.64,110.45,117.45,92.80,63.29,107.78,107.68,135.39,97.31,94.17,98.44,98.85,107.67,128.92,95.68,94.56,98.03,111.04,119.64,94.25,94.80,111.29,66.93,109.72,100.51,129.61,118.05,107.22,77.88,150.88,95.77,94.34,101.75,95.86,93.15,95.17,96.30,84.05,124.61,97.67,95.03,79.76,95.41,112.77,96.27,108.05,79.78,109.26,91.85,113.79,97.27,101.79,96.39,120.53,95.54,100.93,95.30,95.60,102.49,105.84,94.04,122.13,84.75,241.51,90.03,96.59,101.40,95.09,112.94,110.68,110.72,96.04,104.48,98.55,119.26,92.70,95.28,100.15,96.65,126.89,98.14,95.87,126.31,112.07,116.53,90.43,93.48,108.90,94.31,92.46,106.87,87.05,102.55,100.64,104.18,114.58,107.14,122.11,130.65,108.03,98.89,97.04,104.95,108.36,99.54,109.79,111.44,96.74,94.95,,108.71,107.78,93.19,121.95,110.38,139.19,101.05,95.19,109.70,111.87,94.39,101.28,126.68,95.28,92.03,97.82,93.19,110.10,107.47,96.42,100.36,80.02,118.46,74.38,96.96,98.25,110.89,84.77,99.46,106.80,110.23,115.11,161.19,88.52,98.42,93.47,99.64,83.24,130.07,95.29,111.55,111.01,169.53,106.13,114.12,108.44,93.33,93.29,92.47,138.35,114.77,109.47,100.37,107.66,106.60,116.03,111.32,100.76,114.67,84.23,147.99,114.11,125.59,114.42,101.15,121.35,116.14,87.38
2004M05,112.87,112.48,117.85,93.71,64.30,108.47,107.29,134.11,97.77,90.28,100.38,98.99,108.49,129.04,96.38,95.51,98.82,112.14,120.41,95.10,94.32,113.27,63.35,110.52,99.75,129.55,118.86,108.15,76.24,151.36,96.49,95.39,103.50,96.85,90.31,96.00,97.81,82.44,124.67,98.05,96.08,81.40,96.17,113.89,96.85,108.97,75.37,110.17,93.12,115.38,97.71,102.47,97.04,121.86,96.25,100.04,95.98,96.18,102.09,106.41,98.17,123.00,85.69,243.60,90.60,97.30,103.07,96.26,113.38,111.72,110.91,97.24,107.57,97.88,116.29,93.50,95.11,98.14,95.91,127.86,98.35,96.59,127.61,113.20,111.89,89.74,93.47,109.28,91.42,93.71,107.46,86.30,103.90,102.41,104.67,115.35,107.89,122.31,129.73,104.81,98.97,97.49,104.42,108.47,100.29,113.37,101.16,97.07,95.79,,110.65,111.87,93.83,119.12,111.10,141.77,99.28,96.62,112.17,109.79,95.34,103.09,127.20,96.00,93.70,99.61,91.13,111.56,109.40,97.29,101.55,81.34,119.29,75.00,97.48,99.70,112.15,85.59,99.25,107.77,111.58,117.88,162.71,89.47,99.55,93.34,99.50,83.15,130.54,96.19,110.95,112.26,167.93,106.81,115.38,106.90,93.82,94.24,91.30,139.26,114.75,111.07,90.71,108.36,106.52,117.51,112.42,105.65,116.80,85.73,148.91,114.87,127.14,116.06,101.99,122.99,113.16,88.60
2004M06,112.02,114.82,116.38,95.75,64.79,107.99,104.56,131.94,97.74,88.04,99.75,98.92,107.78,126.62,96.42,95.59,98.50,111.32,119.20,95.57,93.70,112.90,62.44,109.65,99.14,129.09,118.32,107.59,77.14,149.05,96.57,95.74,105.05,97.08,88.72,96.11,96.91,82.10,123.06,98.24,96.63,82.27,96.16,113.15,97.06,108.33,73.55,109.22,93.17,114.76,97.74,101.60,97.09,120.80,96.35,100.34,96.03,96.28,103.56,105.91,98.42,121.69,84.78,241.60,90.95,97.33,103.21,96.71,112.51,110.99,110.06,98.09,110.30,97.79,110.07,93.47,96.01,96.83,95.30,125.98,99.04,96.64,126.15,112.42,114.61,88.71,93.81,108.62,89.41,93.30,106.94,87.06,103.07,102.31,103.39,114.37,107.27,119.21,125.07,111.13,99.07,97.47,104.42,108.43,100.22,110.49,87.88,97.10,95.89,,109.71,111.20,93.12,117.32,110.38,138.63,100.13,95.96,110.65,113.68,95.67,102.05,126.13,96.03,92.69,97.02,92.76,110.55,108.34,97.07,101.58,80.47,117.88,77.13,97.47,97.17,111.11,85.16,98.26,106.85,110.70,117.43,161.23,88.85,99.47,92.70,99.23,83.67,127.81,96.45,109.80,111.49,164.73,106.37,114.54,110.19,94.16,94.65,89.99,136.88,114.37,110.29,90.57,107.85,105.18,116.15,111.73,106.72,115.53,85.73,146.84,113.90,126.54,115.09,102.37,122.25,119.30,84.98
2004M07,111.45,118.63,115.20,96.28,66.46,107.50,101.06,129.54,97.86,90.33,98.96,98.97,107.20,127.36,96.64,95.79,98.58,110.68,118.09,95.96,93.37,111.75,64.04,109.22,98.38,129.10,117.63,107.17,79.07,146.86,96.74,96.07,104.78,97.24,89.66,96.26,96.51,83.61,121.69,98.35,97.02,82.53,96.37,112.41,97.31,107.84,78.32,107.75,93.55,113.84,98.03,100.79,97.25,119.96,96.64,100.65,96.25,96.44,103.55,105.53,97.92,120.63,84.37,219.04,91.44,97.49,103.42,97.26,111.86,110.51,109.30,98.20,110.62,99.31,113.93,93.83,96.02,95.12,94.51,123.92,99.22,96.83,124.64,111.80,114.22,87.08,95.04,108.24,91.35,92.96,106.47,86.79,102.46,102.39,102.36,113.54,106.71,116.28,121.68,116.33,99.20,97.60,104.07,107.99,100.28,109.88,92.36,97.29,96.00,,107.75,108.96,94.47,115.56,109.71,136.08,99.02,95.59,110.11,116.90,95.90,101.30,125.24,96.27,90.92,96.07,94.35,109.95,107.88,97.42,100.40,80.28,116.53,79.48,97.61,96.56,110.51,84.77,97.32,105.97,110.10,116.23,159.96,88.37,99.17,92.30,99.00,83.76,126.21,96.72,108.34,110.75,162.14,106.03,113.74,112.65,94.47,95.00,89.34,134.23,114.06,109.76,92.56,107.44,103.99,116.34,110.99,110.38,114.66,85.86,145.10,113.22,125.66,114.53,102.25,121.28,124.23,84.23
2004M08,112.09,123.42,115.76,95.72,67.94,107.57,102.73,128.11,97.80,89.91,99.79,98.88,107.42,128.73,96.56,95.71,98.56,111.22,118.89,95.74,93.61,111.53,65.04,109.55,98.33,129.36,118.09,107.32,79.82,146.87,96.64,96.06,103.88,97.07,89.39,96.17,96.95,85.54,120.98,98.62,97.54,82.21,96.26,113.05,97.17,108.24,84.89,107.20,93.36,113.85,97.81,101.14,97.16,120.68,96.48,100.74,96.15,96.32,102.89,105.76,102.72,121.41,84.80,191.90,91.12,97.34,103.40,97.14,111.85,110.97,108.93,98.11,110.18,99.52,111.86,93.72,95.57,94.98,95.02,124.37,99.77,96.72,124.23,112.37,113.57,86.76,96.33,108.14,90.93,93.45,106.64,87.05,103.06,102.50,102.36,114.21,106.87,116.18,121.47,110.43,99.05,97.54,104.07,108.14,100.19,109.93,98.47,97.17,95.96,,107.25,107.92,94.19,115.71,110.00,138.64,99.81,96.02,114.50,113.14,95.74,101.95,125.03,96.17,92.42,95.66,95.99,110.56,108.32,98.97,101.26,80.81,116.52,80.00,97.54,96.59,111.13,84.79,97.35,106.81,110.72,116.55,161.13,88.93,99.10,92.63,98.89,83.24,126.22,96.64,107.31,111.20,162.09,106.23,114.39,109.58,94.27,94.84,88.53,133.81,114.22,109.86,91.62,107.53,103.72,119.20,111.69,112.43,114.91,87.83,144.85,113.71,125.61,115.01,102.94,121.94,118.40,85.90
2004M09,111.92,123.31,115.40,95.61,68.38,107.29,101.22,127.47,97.88,88.61,99.87,99.13,107.23,128.27,96.72,95.79,98.56,111.04,118.64,95.86,94.48,110.13,67.36,109.27,98.42,129.46,117.59,107.08,81.25,141.63,96.73,96.20,103.65,97.05,91.75,96.25,96.68,86.73,119.80,98.23,97.96,82.32,96.40,112.77,97.19,107.98,94.86,106.99,93.63,113.19,97.81,100.69,97.27,120.38,96.57,100.43,96.30,96.41,101.06,105.67,104.34,121.25,84.46,184.96,91.35,97.41,103.36,97.22,111.62,110.84,108.27,97.36,108.92,100.12,112.66,94.08,96.21,95.31,94.81,123.69,99.18,96.85,123.35,112.14,113.68,86.76,95.15,107.84,89.73,93.86,106.43,87.71,102.92,102.88,101.81,113.99,106.65,116.16,126.26,108.47,98.93,97.66,103.70,107.93,100.26,108.77,97.18,97.26,96.14,,106.40,111.06,93.98,114.88,109.70,139.00,98.84,95.77,117.16,111.95,95.81,101.75,124.35,96.34,92.14,95.68,96.69,110.40,107.97,99.56,101.29,80.06,115.39,81.15,97.66,95.29,111.00,84.58,97.10,107.11,110.58,116.00,160.96,89.05,100.30,93.47,98.91,83.26,125.36,96.68,105.97,110.91,161.18,106.07,114.15,108.40,94.40,94.95,88.36,133.06,113.65,108.59,89.83,107.29,104.11,120.83,111.51,113.36,114.41,89.94,143.86,113.44,124.93,114.69,103.12,121.66,116.30,85.05
2004M10,110.73,120.96,113.66,95.47,68.32,106.37,98.19,126.98,98.28,91.58,98.61,99.86,106.21,126.79,97.31,96.33,99.11,109.79,116.98,96.77,94.77,108.68,67.53,108.34,98.16,128.82,115.97,106.15,83.54,133.07,97.24,97.02,104.30,97.70,92.07,96.80,95.74,84.96,118.00,98.59,98.78,82.87,97.04,111.48,97.68,106.86,107.55,104.72,94.73,112.25,98.24,99.05,97.76,118.80,97.17,101.14,96.91,96.91,100.20,104.99,101.31,119.52,83.37,185.70,92.44,97.89,103.55,98.03,110.22,110.09,107.21,95.88,107.72,100.99,112.41,94.98,95.96,94.88,93.57,121.83,99.81,97.44,122.41,110.93,113.87,85.26,95.23,106.89,92.24,94.21,105.62,87.24,101.77,103.36,100.93,112.40,105.65,114.44,133.70,111.42,99.34,98.07,102.85,107.33,100.43,105.53,95.78,97.53,96.65,,105.07,107.46,94.40,113.03,108.43,136.58,99.23,94.90,121.51,113.39,96.48,100.44,123.01,96.97,93.95,95.01,98.48,109.20,107.00,99.66,99.99,79.22,113.70,82.03,98.06,92.95,109.75,84.95,96.26,106.47,109.39,113.98,158.89,88.95,101.20,93.72,99.28,83.56,122.10,97.30,104.42,109.67,158.64,105.34,112.74,109.55,95.15,95.83,87.85,131.51,112.57,107.33,89.30,106.45,103.56,120.36,110.12,110.85,112.70,91.44,141.18,111.82,123.97,113.38,102.95,120.26,118.44,82.79
2004M11,108.05,117.00,110.17,94.34,66.90,105.00,95.16,124.74,98.73,93.88,96.12,100.30,104.37,123.49,98.09,97.07,99.71,107.22,113.86,98.28,94.63,106.43,67.76,105.99,97.63,129.32,112.93,104.53,86.28,126.73,97.98,98.16,106.77,98.65,91.63,97.63,93.37,85.11,115.35,99.27,99.23,83.75,97.85,108.79,98.40,104.61,116.23,101.40,96.14,109.93,98.60,96.44,98.40,115.58,97.96,101.55,97.71,97.69,100.15,103.64,100.34,116.07,81.57,180.27,94.28,98.49,102.89,99.26,108.14,108.16,105.72,96.03,104.90,102.13,110.37,96.13,94.93,93.99,91.13,117.68,101.12,98.18,120.15,108.39,116.08,83.19,94.32,105.62,94.13,94.96,104.15,89.67,99.26,102.85,102.76,109.23,103.94,111.14,128.24,115.24,99.80,98.57,101.69,106.26,100.41,100.86,97.69,98.17,97.56,,102.86,105.53,95.13,110.22,106.18,132.45,98.20,92.87,121.66,114.69,97.56,97.75,120.81,97.76,95.68,94.47,98.07,106.48,104.42,97.92,97.77,77.49,110.74,83.97,98.55,89.55,106.94,87.99,95.18,104.18,106.72,110.78,155.03,87.84,102.72,93.25,99.72,84.63,116.34,98.21,102.74,107.23,154.68,104.00,109.69,110.76,96.43,97.15,87.90,127.60,111.06,105.94,88.98,104.99,104.61,117.50,107.17,108.59,109.61,91.35,136.69,108.59,121.79,109.69,101.43,117.35,120.49,81.79
2004M12,106.07,110.21,107.46,95.26,67.60,104.05,93.95,121.75,99.22,92.32,93.93,100.44,103.12,120.23,98.73,97.88,100.06,105.50,110.75,99.62,94.03,104.71,68.51,104.36,98.02,128.36,110.26,103.37,84.05,121.25,98.71,99.01,106.33,99.54,93.44,98.45,92.03,88.14,113.22,99.82,99.63,85.73,98.61,106.81,98.79,103.02,118.43,99.44,97.42,107.84,99.23,94.76,98.95,113.24,98.72,101.25,98.44,98.47,101.70,102.71,97.77,113.39,80.46,176.41,95.90,99.03,101.72,100.11,106.75,106.72,104.63,96.52,103.04,102.39,106.22,97.06,94.68,94.81,89.36,114.93,105.75,98.86,119.17,106.49,115.77,82.98,92.99,104.43,92.93,95.13,103.29,92.11,97.63,101.35,100.04,106.93,102.77,109.32,124.80,122.12,100.24,99.01,100.86,105.36,100.43,98.43,100.95,98.69,98.31,,101.67,103.78,96.29,108.30,104.67,128.25,99.31,91.74,123.00,118.01,98.64,95.66,119.24,98.47,95.45,94.17,98.91,104.62,102.95,97.22,97.33,76.71,108.76,86.63,98.98,87.00,105.02,90.86,95.40,102.39,104.97,109.49,151.94,86.97,103.73,92.61,99.84,86.23,112.29,99.01,101.54,106.32,150.55,103.09,107.43,113.60,97.52,98.35,89.31,124.60,109.55,105.15,89.92,104.01,105.13,115.81,104.68,105.69,108.14,90.27,132.87,106.35,119.91,107.89,101.47,115.17,125.86,81.54
2005M01,106.82,107.29,108.74,94.61,67.57,104.56,94.20,123.26,98.62,92.66,94.25,101.06,103.84,118.60,98.01,97.05,99.27,106.27,109.20,98.34,94.67,104.68,69.55,104.85,98.56,127.99,111.13,103.82,83.86,117.41,98.01,97.84,105.90,98.53,94.28,97.62,92.42,90.42,112.83,99.59,98.31,86.25,97.69,107.63,98.16,103.63,114.65,100.66,95.95,108.11,98.76,101.21,98.31,114.07,97.91,100.92,97.67,97.81,100.52,103.22,97.37,114.72,81.55,175.03,94.69,98.20,102.29,98.84,107.50,107.04,104.58,96.18,103.07,101.54,107.36,96.20,94.64,96.06,90.87,115.62,107.27,98.03,119.93,107.03,116.09,85.75,94.18,104.64,93.12,94.60,103.82,93.61,99.18,101.99,100.85,108.00,103.44,115.69,114.59,118.09,100.16,98.52,99.73,105.85,100.24,99.60,103.89,98.51,97.56,,102.14,104.73,95.24,109.25,105.33,130.34,99.14,92.05,129.17,115.12,97.59,96.61,119.22,97.69,94.89,96.50,98.05,105.39,103.28,98.03,98.35,77.52,110.21,87.84,98.49,85.71,105.85,91.72,96.14,103.72,105.60,110.06,153.47,87.60,102.13,93.11,99.75,86.81,113.14,98.08,99.25,107.18,152.64,103.50,108.14,111.84,96.57,97.11,90.79,125.34,109.72,106.60,94.31,104.49,106.50,113.02,105.45,106.74,108.84,94.21,132.67,107.51,120.22,108.20,101.44,115.13,122.74,80.63
2005M02,106.98,106.38,109.07,94.59,70.36,104.56,94.07,123.54,98.32,94.60,94.18,99.77,103.91,115.97,97.61,96.71,98.76,106.47,109.58,97.78,94.71,104.09,72.18,104.92,98.76,129.12,111.51,103.76,82.91,115.27,97.68,97.33,104.25,98.03,94.27,97.26,92.54,91.26,112.04,98.83,97.53,86.96,97.23,107.84,97.82,103.73,119.36,100.83,95.18,108.01,98.44,102.82,97.94,114.29,97.53,101.17,97.28,97.53,101.16,103.32,96.64,114.94,82.31,166.04,94.19,97.73,102.90,98.29,107.62,107.05,104.23,96.13,102.72,102.31,106.99,95.69,95.01,96.43,90.81,115.48,108.87,97.58,119.55,107.12,114.95,87.15,93.99,104.67,94.75,94.44,103.97,95.22,99.37,102.10,101.06,108.33,103.50,116.10,116.98,115.54,99.25,98.25,98.91,105.38,99.97,99.45,101.75,97.87,97.19,,102.40,104.55,95.05,108.54,105.51,131.26,100.14,92.11,133.25,115.16,97.11,96.70,118.80,97.27,93.39,96.80,99.41,105.63,103.45,98.25,98.22,78.95,110.38,88.95,98.20,84.63,106.06,94.82,96.35,104.17,105.75,109.88,153.99,87.72,101.31,93.15,99.30,87.46,113.02,97.69,98.27,107.35,153.18,103.51,108.21,110.56,96.17,96.56,91.57,125.23,109.60,107.31,97.62,104.53,108.11,110.84,105.60,108.19,108.99,95.89,131.72,107.89,120.03,108.47,101.69,114.76,120.33,81.80
