iso3,date,gdp_annual_growth_rate
AUS,2013-06-01,1.9
AUS,2013-07-01,2.1
AUS,2013-08-01,2.1
AUS,2013-09-01,2.1
AUS,2013-10-01,2.5
AUS,2013-11-01,2.5
AUS,2013-12-01,2.5
AUS,2014-01-01,2.8
AUS,2014-02-01,2.8
AUS,2014-03-01,2.8
AUS,2014-04-01,2.9
AUS,2014-05-01,2.9
AUS,2014-06-01,2.9
AUS,2014-07-01,2.5
AUS,2014-08-01,2.5
AUS,2014-09-01,2.5
AUS,2014-10-01,2.1
AUS,2014-11-01,2.1
AUS,2014-12-01,2.1
AUS,2015-01-01,2.3
AUS,2015-02-01,2.3
AUS,2015-03-01,2.3
AUS,2015-04-01,1.9
AUS,2015-05-01,1.9
AUS,2015-06-01,1.9
AUS,2015-07-01,2.5
AUS,2015-08-01,2.5
AUS,2015-09-01,2.5
AUS,2015-10-01,2.7
AUS,2015-11-01,2.7
AUS,2015-12-01,2.7
AUS,2016-01-01,2.7
AUS,2016-02-01,2.7
AUS,2016-03-01,2.7
AUS,2016-04-01,3.2
AUS,2016-05-01,3.2
AUS,2016-06-01,3.2
AUS,2016-07-01,2.2
AUS,2016-08-01,2.2
AUS,2016-09-01,2.2
AUS,2016-10-01,2.7
AUS,2016-11-01,2.7
AUS,2016-12-01,2.7
AUS,2017-01-01,2.1
AUS,2017-02-01,2.1
AUS,2017-03-01,2.1
AUS,2017-04-01,2.1
AUS,2017-05-01,2.1
AUS,2017-06-01,2.1
AUS,2017-07-01,3.0
AUS,2017-08-01,3.0
AUS,2017-09-01,3.0
AUS,2017-10-01,2.3
AUS,2017-11-01,2.3
AUS,2017-12-01,2.3
AUS,2018-01-01,3.0
AUS,2018-02-01,3.0
AUS,2018-03-01,3.0
AUS,2018-04-01,3.2
AUS,2018-05-01,3.2
AUS,2018-06-01,3.2
AUS,2018-07-01,2.6
AUS,2018-08-01,2.6
AUS,2018-09-01,2.6
AUS,2018-10-01,2.4
AUS,2018-11-01,2.4
AUS,2018-12-01,2.4
AUS,2019-01-01,2.1
AUS,2019-02-01,2.1
AUS,2019-03-01,2.1
AUS,2019-04-01,1.6
AUS,2019-05-01,1.6
AUS,2019-06-01,1.6
AUS,2019-07-01,1.8
AUS,2019-08-01,1.8
AUS,2019-09-01,1.8
AUS,2019-10-01,2.2
AUS,2019-11-01,2.2
AUS,2019-12-01,2.2
AUS,2020-01-01,1.3
AUS,2020-02-01,1.3
AUS,2020-03-01,1.3
AUS,2020-04-01,-5.8
AUS,2020-05-01,-5.8
AUS,2020-06-01,-5.8
AUS,2020-07-01,-3.0
AUS,2020-08-01,-3.0
AUS,2020-09-01,-3.0
AUS,2020-10-01,-0.3
AUS,2020-11-01,-0.3
AUS,2020-12-01,-0.3
AUS,2021-01-01,2.0
AUS,2021-02-01,2.0
AUS,2021-03-01,2.0
AUS,2021-04-01,10.3
AUS,2021-05-01,10.3
AUS,2021-06-01,10.3
AUS,2021-07-01,4.8
AUS,2021-08-01,4.8
AUS,2021-09-01,4.8
AUS,2021-10-01,4.9
AUS,2021-11-01,4.9
AUS,2021-12-01,4.9
AUS,2022-01-01,3.6
AUS,2022-02-01,3.6
AUS,2022-03-01,3.6
AUS,2022-04-01,3.8
AUS,2022-05-01,3.8
AUS,2022-06-01,3.8
AUS,2022-07-01,6.1
AUS,2022-08-01,6.1
AUS,2022-09-01,6.1
AUS,2022-10-01,3.1
AUS,2022-11-01,3.1
AUS,2022-12-01,3.1
AUS,2023-01-01,2.7
AUS,2023-02-01,2.7
AUS,2023-03-01,2.7
AUS,2023-04-01,2.0
AUS,2023-05-01,2.0
AUS,2023-06-01,2.0
AUS,2023-07-01,2.1
AUS,2023-08-01,2.1
AUS,2023-09-01,2.1
AUS,2023-10-01,1.5
AUS,2023-11-01,1.5
AUS,2023-12-01,1.5
AUS,2024-01-01,1.1
AUS,2024-02-01,1.1
AUS,2024-03-01,1.1
AUS,2024-04-01,1.0
AUS,2024-05-01,1.0
AUS,2024-06-01,1.0
AUS,2024-07-01,0.8
AUS,2024-08-01,0.8
AUS,2024-09-01,0.8
AUS,2024-10-01,1.3
AUS,2024-11-01,1.3
AUS,2024-12-01,1.3
AUS,2025-01-01,1.3
AUS,2025-02-01,1.3
AUS,2025-03-01,1.3
AUT,1996-01-01,2.4
AUT,1996-02-01,2.4
AUT,1996-03-01,2.4
AUT,1996-04-01,2.6
AUT,1996-05-01,2.6
AUT,1996-06-01,2.6
AUT,1996-07-01,2.6
AUT,1996-08-01,2.6
AUT,1996-09-01,2.6
AUT,1996-10-01,1.9
AUT,1996-11-01,1.9
AUT,1996-12-01,1.9
AUT,1997-01-01,1.6
AUT,1997-02-01,1.6
AUT,1997-03-01,1.6
AUT,1997-04-01,1.3
AUT,1997-05-01,1.3
AUT,1997-06-01,1.3
AUT,1997-07-01,2.3
AUT,1997-08-01,2.3
AUT,1997-09-01,2.3
AUT,1997-10-01,3.1
AUT,1997-11-01,3.1
AUT,1997-12-01,3.1
AUT,1998-01-01,3.6
AUT,1998-02-01,3.6
AUT,1998-03-01,3.6
AUT,1998-04-01,3.9
AUT,1998-05-01,3.9
AUT,1998-06-01,3.9
AUT,1998-07-01,3.8
AUT,1998-08-01,3.8
AUT,1998-09-01,3.8
AUT,1998-10-01,3.0
AUT,1998-11-01,3.0
AUT,1998-12-01,3.0
AUT,1999-01-01,2.8
AUT,1999-02-01,2.8
AUT,1999-03-01,2.8
AUT,1999-04-01,3.1
AUT,1999-05-01,3.1
AUT,1999-06-01,3.1
AUT,1999-07-01,4.0
AUT,1999-08-01,4.0
AUT,1999-09-01,4.0
AUT,1999-10-01,4.3
AUT,1999-11-01,4.3
AUT,1999-12-01,4.3
AUT,2000-01-01,4.7
AUT,2000-02-01,4.7
AUT,2000-03-01,4.7
AUT,2000-04-01,3.4
AUT,2000-05-01,3.4
AUT,2000-06-01,3.4
AUT,2000-07-01,2.3
AUT,2000-08-01,2.3
AUT,2000-09-01,2.3
AUT,2000-10-01,3.3
AUT,2000-11-01,3.3
AUT,2000-12-01,3.3
AUT,2001-01-01,2.7
AUT,2001-02-01,2.7
AUT,2001-03-01,2.7
AUT,2001-04-01,1.5
AUT,2001-05-01,1.5
AUT,2001-06-01,1.5
AUT,2001-07-01,1.0
AUT,2001-08-01,1.0
AUT,2001-09-01,1.0
AUT,2001-10-01,0.0
AUT,2001-11-01,0.0
AUT,2001-12-01,0.0
AUT,2002-01-01,1.2
AUT,2002-02-01,1.2
AUT,2002-03-01,1.2
AUT,2002-04-01,1.9
AUT,2002-05-01,1.9
AUT,2002-06-01,1.9
AUT,2002-07-01,2.4
AUT,2002-08-01,2.4
AUT,2002-09-01,2.4
AUT,2002-10-01,1.1
AUT,2002-11-01,1.1
AUT,2002-12-01,1.1
AUT,2003-01-01,1.0
AUT,2003-02-01,1.0
AUT,2003-03-01,1.0
AUT,2003-04-01,0.6
AUT,2003-05-01,0.6
AUT,2003-06-01,0.6
AUT,2003-07-01,0.9
AUT,2003-08-01,0.9
AUT,2003-09-01,0.9
AUT,2003-10-01,1.4
AUT,2003-11-01,1.4
AUT,2003-12-01,1.4
AUT,2004-01-01,1.5
AUT,2004-02-01,1.5
AUT,2004-03-01,1.5
AUT,2004-04-01,2.5
AUT,2004-05-01,2.5
AUT,2004-06-01,2.5
AUT,2004-07-01,3.5
AUT,2004-08-01,3.5
AUT,2004-09-01,3.5
AUT,2004-10-01,3.4
AUT,2004-11-01,3.4
AUT,2004-12-01,3.4
AUT,2005-01-01,1.8
AUT,2005-02-01,1.8
AUT,2005-03-01,1.8
AUT,2005-04-01,2.5
AUT,2005-05-01,2.5
AUT,2005-06-01,2.5
AUT,2005-07-01,1.8
AUT,2005-08-01,1.8
AUT,2005-09-01,1.8
AUT,2005-10-01,2.8
AUT,2005-11-01,2.8
AUT,2005-12-01,2.8
AUT,2006-01-01,4.5
AUT,2006-02-01,4.5
AUT,2006-03-01,4.5
AUT,2006-04-01,2.5
AUT,2006-05-01,2.5
AUT,2006-06-01,2.5
AUT,2006-07-01,3.1
AUT,2006-08-01,3.1
AUT,2006-09-01,3.1
AUT,2006-10-01,3.7
AUT,2006-11-01,3.7
AUT,2006-12-01,3.7
AUT,2007-01-01,3.6
AUT,2007-02-01,3.6
AUT,2007-03-01,3.6
AUT,2007-04-01,4.5
AUT,2007-05-01,4.5
AUT,2007-06-01,4.5
AUT,2007-07-01,3.4
AUT,2007-08-01,3.4
AUT,2007-09-01,3.4
AUT,2007-10-01,3.5
AUT,2007-11-01,3.5
AUT,2007-12-01,3.5
AUT,2008-01-01,2.9
AUT,2008-02-01,2.9
AUT,2008-03-01,2.9
AUT,2008-04-01,3.0
AUT,2008-05-01,3.0
AUT,2008-06-01,3.0
AUT,2008-07-01,1.6
AUT,2008-08-01,1.6
AUT,2008-09-01,1.6
AUT,2008-10-01,-1.5
AUT,2008-11-01,-1.5
AUT,2008-12-01,-1.5
AUT,2009-01-01,-3.8
AUT,2009-02-01,-3.8
AUT,2009-03-01,-3.8
AUT,2009-04-01,-5.9
AUT,2009-05-01,-5.9
AUT,2009-06-01,-5.9
AUT,2009-07-01,-4.0
AUT,2009-08-01,-4.0
AUT,2009-09-01,-4.0
AUT,2009-10-01,-1.3
AUT,2009-11-01,-1.3
AUT,2009-12-01,-1.3
AUT,2010-01-01,-0.4
AUT,2010-02-01,-0.4
AUT,2010-03-01,-0.4
AUT,2010-04-01,1.9
AUT,2010-05-01,1.9
AUT,2010-06-01,1.9
AUT,2010-07-01,2.6
AUT,2010-08-01,2.6
AUT,2010-09-01,2.6
AUT,2010-10-01,3.2
AUT,2010-11-01,3.2
AUT,2010-12-01,3.2
AUT,2011-01-01,4.4
AUT,2011-02-01,4.4
AUT,2011-03-01,4.4
AUT,2011-04-01,3.3
AUT,2011-05-01,3.3
AUT,2011-06-01,3.3
AUT,2011-07-01,2.7
AUT,2011-08-01,2.7
AUT,2011-09-01,2.7
AUT,2011-10-01,1.4
AUT,2011-11-01,1.4
AUT,2011-12-01,1.4
AUT,2012-01-01,2.0
AUT,2012-02-01,2.0
AUT,2012-03-01,2.0
AUT,2012-04-01,0.7
AUT,2012-05-01,0.7
AUT,2012-06-01,0.7
AUT,2012-07-01,-0.1
AUT,2012-08-01,-0.1
AUT,2012-09-01,-0.1
AUT,2012-10-01,0.2
AUT,2012-11-01,0.2
AUT,2012-12-01,0.2
AUT,2013-01-01,-0.4
AUT,2013-02-01,-0.4
AUT,2013-03-01,-0.4
AUT,2013-04-01,0.0
AUT,2013-05-01,0.0
AUT,2013-06-01,0.0
AUT,2013-07-01,0.2
AUT,2013-08-01,0.2
AUT,2013-09-01,0.2
AUT,2013-10-01,0.2
AUT,2013-11-01,0.2
AUT,2013-12-01,0.2
AUT,2014-01-01,0.6
AUT,2014-02-01,0.6
AUT,2014-03-01,0.6
AUT,2014-04-01,1.1
AUT,2014-05-01,1.1
AUT,2014-06-01,1.1
AUT,2014-07-01,0.6
AUT,2014-08-01,0.6
AUT,2014-09-01,0.6
AUT,2014-10-01,0.4
AUT,2014-11-01,0.4
AUT,2014-12-01,0.4
AUT,2015-01-01,1.3
AUT,2015-02-01,1.3
AUT,2015-03-01,1.3
AUT,2015-04-01,1.1
AUT,2015-05-01,1.1
AUT,2015-06-01,1.1
AUT,2015-07-01,1.4
AUT,2015-08-01,1.4
AUT,2015-09-01,1.4
AUT,2015-10-01,1.4
AUT,2015-11-01,1.4
AUT,2015-12-01,1.4
AUT,2016-01-01,2.5
AUT,2016-02-01,2.5
AUT,2016-03-01,2.5
AUT,2016-04-01,2.5
AUT,2016-05-01,2.5
AUT,2016-06-01,2.5
AUT,2016-07-01,1.5
AUT,2016-08-01,1.5
AUT,2016-09-01,1.5
AUT,2016-10-01,2.0
AUT,2016-11-01,2.0
AUT,2016-12-01,2.0
AUT,2017-01-01,3.0
AUT,2017-02-01,3.0
AUT,2017-03-01,3.0
AUT,2017-04-01,1.8
AUT,2017-05-01,1.8
AUT,2017-06-01,1.8
AUT,2017-07-01,2.2
AUT,2017-08-01,2.2
AUT,2017-09-01,2.2
AUT,2017-10-01,2.2
AUT,2017-11-01,2.2
AUT,2017-12-01,2.2
AUT,2018-01-01,2.0
AUT,2018-02-01,2.0
AUT,2018-03-01,2.0
AUT,2018-04-01,2.6
AUT,2018-05-01,2.6
AUT,2018-06-01,2.6
AUT,2018-07-01,2.2
AUT,2018-08-01,2.2
AUT,2018-09-01,2.2
AUT,2018-10-01,3.1
AUT,2018-11-01,3.1
AUT,2018-12-01,3.1
AUT,2019-01-01,3.1
AUT,2019-02-01,3.1
AUT,2019-03-01,3.1
AUT,2019-04-01,1.8
AUT,2019-05-01,1.8
AUT,2019-06-01,1.8
AUT,2019-07-01,1.9
AUT,2019-08-01,1.9
AUT,2019-09-01,1.9
AUT,2019-10-01,0.3
AUT,2019-11-01,0.3
AUT,2019-12-01,0.3
AUT,2020-01-01,-2.7
AUT,2020-02-01,-2.7
AUT,2020-03-01,-2.7
AUT,2020-04-01,-13.6
AUT,2020-05-01,-13.6
AUT,2020-06-01,-13.6
AUT,2020-07-01,-4.1
AUT,2020-08-01,-4.1
AUT,2020-09-01,-4.1
AUT,2020-10-01,-4.9
AUT,2020-11-01,-4.9
AUT,2020-12-01,-4.9
AUT,2021-01-01,-5.4
AUT,2021-02-01,-5.4
AUT,2021-03-01,-5.4
AUT,2021-04-01,13.7
AUT,2021-05-01,13.7
AUT,2021-06-01,13.7
AUT,2021-07-01,5.3
AUT,2021-08-01,5.3
AUT,2021-09-01,5.3
AUT,2021-10-01,6.4
AUT,2021-11-01,6.4
AUT,2021-12-01,6.4
AUT,2022-01-01,9.8
AUT,2022-02-01,9.8
AUT,2022-03-01,9.8
AUT,2022-04-01,6.6
AUT,2022-05-01,6.6
AUT,2022-06-01,6.6
AUT,2022-07-01,2.7
AUT,2022-08-01,2.7
AUT,2022-09-01,2.7
AUT,2022-10-01,2.5
AUT,2022-11-01,2.5
AUT,2022-12-01,2.5
AUT,2023-01-01,2.8
AUT,2023-02-01,2.8
AUT,2023-03-01,2.8
AUT,2023-04-01,-1.6
AUT,2023-05-01,-1.6
AUT,2023-06-01,-1.6
AUT,2023-07-01,-2.2
AUT,2023-08-01,-2.2
AUT,2023-09-01,-2.2
AUT,2023-10-01,-2.6
AUT,2023-11-01,-2.6
AUT,2023-12-01,-2.6
AUT,2024-01-01,-1.6
AUT,2024-02-01,-1.6
AUT,2024-03-01,-1.6
AUT,2024-04-01,-1.6
AUT,2024-05-01,-1.6
AUT,2024-06-01,-1.6
AUT,2024-07-01,-0.9
AUT,2024-08-01,-0.9
AUT,2024-09-01,-0.9
AUT,2024-10-01,-0.4
AUT,2024-11-01,-0.4
AUT,2024-12-01,-0.4
AUT,2025-01-01,-0.4
AUT,2025-02-01,-0.4
AUT,2025-03-01,-0.4
AUT,2025-04-01,0.1
AUT,2025-05-01,0.1
AUT,2025-06-01,0.1
BEL,1981-01-01,-1.8
BEL,1981-02-01,-1.8
BEL,1981-03-01,-1.8
BEL,1981-04-01,0.3
BEL,1981-05-01,0.3
BEL,1981-06-01,0.3
BEL,1981-07-01,0.8
BEL,1981-08-01,0.8
BEL,1981-09-01,0.8
BEL,1981-10-01,1.3
BEL,1981-11-01,1.3
BEL,1981-12-01,1.3
BEL,1982-01-01,1.4
BEL,1982-02-01,1.4
BEL,1982-03-01,1.4
BEL,1982-04-01,0.2
BEL,1982-05-01,0.2
BEL,1982-06-01,0.2
BEL,1982-07-01,0.8
BEL,1982-08-01,0.8
BEL,1982-09-01,0.8
BEL,1982-10-01,-0.1
BEL,1982-11-01,-0.1
BEL,1982-12-01,-0.1
BEL,1983-01-01,-0.2
BEL,1983-02-01,-0.2
BEL,1983-03-01,-0.2
BEL,1983-04-01,-0.5
BEL,1983-05-01,-0.5
BEL,1983-06-01,-0.5
BEL,1983-07-01,0.3
BEL,1983-08-01,0.3
BEL,1983-09-01,0.3
BEL,1983-10-01,2.0
BEL,1983-11-01,2.0
BEL,1983-12-01,2.0
BEL,1984-01-01,2.4
BEL,1984-02-01,2.4
BEL,1984-03-01,2.4
BEL,1984-04-01,2.5
BEL,1984-05-01,2.5
BEL,1984-06-01,2.5
BEL,1984-07-01,2.0
BEL,1984-08-01,2.0
BEL,1984-09-01,2.0
BEL,1984-10-01,1.5
BEL,1984-11-01,1.5
BEL,1984-12-01,1.5
BEL,1985-01-01,1.5
BEL,1985-02-01,1.5
BEL,1985-03-01,1.5
BEL,1985-04-01,1.7
BEL,1985-05-01,1.7
BEL,1985-06-01,1.7
BEL,1985-07-01,2.1
BEL,1985-08-01,2.1
BEL,1985-09-01,2.1
BEL,1985-10-01,2.0
BEL,1985-11-01,2.0
BEL,1985-12-01,2.0
BEL,1986-01-01,2.1
BEL,1986-02-01,2.1
BEL,1986-03-01,2.1
BEL,1986-04-01,2.0
BEL,1986-05-01,2.0
BEL,1986-06-01,2.0
BEL,1986-07-01,2.5
BEL,1986-08-01,2.5
BEL,1986-09-01,2.5
BEL,1986-10-01,0.8
BEL,1986-11-01,0.8
BEL,1986-12-01,0.8
BEL,1987-01-01,1.0
BEL,1987-02-01,1.0
BEL,1987-03-01,1.0
BEL,1987-04-01,1.9
BEL,1987-05-01,1.9
BEL,1987-06-01,1.9
BEL,1987-07-01,2.1
BEL,1987-08-01,2.1
BEL,1987-09-01,2.1
BEL,1987-10-01,4.6
BEL,1987-11-01,4.6
BEL,1987-12-01,4.6
BEL,1988-01-01,4.9
BEL,1988-02-01,4.9
BEL,1988-03-01,4.9
BEL,1988-04-01,4.7
BEL,1988-05-01,4.7
BEL,1988-06-01,4.7
BEL,1988-07-01,4.5
BEL,1988-08-01,4.5
BEL,1988-09-01,4.5
BEL,1988-10-01,4.2
BEL,1988-11-01,4.2
BEL,1988-12-01,4.2
BEL,1989-01-01,4.0
BEL,1989-02-01,4.0
BEL,1989-03-01,4.0
BEL,1989-04-01,4.0
BEL,1989-05-01,4.0
BEL,1989-06-01,4.0
BEL,1989-07-01,3.1
BEL,1989-08-01,3.1
BEL,1989-09-01,3.1
BEL,1989-10-01,3.4
BEL,1989-11-01,3.4
BEL,1989-12-01,3.4
BEL,1990-01-01,4.3
BEL,1990-02-01,4.3
BEL,1990-03-01,4.3
BEL,1990-04-01,2.9
BEL,1990-05-01,2.9
BEL,1990-06-01,2.9
BEL,1990-07-01,2.7
BEL,1990-08-01,2.7
BEL,1990-09-01,2.7
BEL,1990-10-01,2.6
BEL,1990-11-01,2.6
BEL,1990-12-01,2.6
BEL,1991-01-01,0.6
BEL,1991-02-01,0.6
BEL,1991-03-01,0.6
BEL,1991-04-01,2.1
BEL,1991-05-01,2.1
BEL,1991-06-01,2.1
BEL,1991-07-01,2.6
BEL,1991-08-01,2.6
BEL,1991-09-01,2.6
BEL,1991-10-01,1.9
BEL,1991-11-01,1.9
BEL,1991-12-01,1.9
BEL,1992-01-01,3.8
BEL,1992-02-01,3.8
BEL,1992-03-01,3.8
BEL,1992-04-01,1.4
BEL,1992-05-01,1.4
BEL,1992-06-01,1.4
BEL,1992-07-01,1.0
BEL,1992-08-01,1.0
BEL,1992-09-01,1.0
BEL,1992-10-01,-0.8
BEL,1992-11-01,-0.8
BEL,1992-12-01,-0.8
BEL,1993-01-01,-2.9
BEL,1993-02-01,-2.9
BEL,1993-03-01,-2.9
BEL,1993-04-01,-0.7
BEL,1993-05-01,-0.7
BEL,1993-06-01,-0.7
BEL,1993-07-01,-0.7
BEL,1993-08-01,-0.7
BEL,1993-09-01,-0.7
BEL,1993-10-01,1.5
BEL,1993-11-01,1.5
BEL,1993-12-01,1.5
BEL,1994-01-01,3.0
BEL,1994-02-01,3.0
BEL,1994-03-01,3.0
BEL,1994-04-01,3.2
BEL,1994-05-01,3.2
BEL,1994-06-01,3.2
BEL,1994-07-01,3.1
BEL,1994-08-01,3.1
BEL,1994-09-01,3.1
BEL,1994-10-01,3.9
BEL,1994-11-01,3.9
BEL,1994-12-01,3.9
BEL,1995-01-01,19.4
BEL,1995-02-01,19.4
BEL,1995-03-01,19.4
BEL,1995-04-01,18.1
BEL,1995-05-01,18.1
BEL,1995-06-01,18.1
BEL,1995-07-01,18.1
BEL,1995-08-01,18.1
BEL,1995-09-01,18.1
BEL,1995-10-01,16.2
BEL,1995-11-01,16.2
BEL,1995-12-01,16.2
BEL,1996-01-01,1.0
BEL,1996-02-01,1.0
BEL,1996-03-01,1.0
BEL,1996-04-01,1.3
BEL,1996-05-01,1.3
BEL,1996-06-01,1.3
BEL,1996-07-01,1.2
BEL,1996-08-01,1.2
BEL,1996-09-01,1.2
BEL,1996-10-01,1.8
BEL,1996-11-01,1.8
BEL,1996-12-01,1.8
BEL,1997-01-01,3.0
BEL,1997-02-01,3.0
BEL,1997-03-01,3.0
BEL,1997-04-01,3.8
BEL,1997-05-01,3.8
BEL,1997-06-01,3.8
BEL,1997-07-01,4.3
BEL,1997-08-01,4.3
BEL,1997-09-01,4.3
BEL,1997-10-01,4.0
BEL,1997-11-01,4.0
BEL,1997-12-01,4.0
BEL,1998-01-01,3.3
BEL,1998-02-01,3.3
BEL,1998-03-01,3.3
BEL,1998-04-01,2.0
BEL,1998-05-01,2.0
BEL,1998-06-01,2.0
BEL,1998-07-01,1.5
BEL,1998-08-01,1.5
BEL,1998-09-01,1.5
BEL,1998-10-01,1.1
BEL,1998-11-01,1.1
BEL,1998-12-01,1.1
BEL,1999-01-01,1.9
BEL,1999-02-01,1.9
BEL,1999-03-01,1.9
BEL,1999-04-01,3.0
BEL,1999-05-01,3.0
BEL,1999-06-01,3.0
BEL,1999-07-01,4.1
BEL,1999-08-01,4.1
BEL,1999-09-01,4.1
BEL,1999-10-01,5.1
BEL,1999-11-01,5.1
BEL,1999-12-01,5.1
BEL,2000-01-01,4.8
BEL,2000-02-01,4.8
BEL,2000-03-01,4.8
BEL,2000-04-01,4.1
BEL,2000-05-01,4.1
BEL,2000-06-01,4.1
BEL,2000-07-01,3.1
BEL,2000-08-01,3.1
BEL,2000-09-01,3.1
BEL,2000-10-01,2.9
BEL,2000-11-01,2.9
BEL,2000-12-01,2.9
BEL,2001-01-01,2.2
BEL,2001-02-01,2.2
BEL,2001-03-01,2.2
BEL,2001-04-01,1.5
BEL,2001-05-01,1.5
BEL,2001-06-01,1.5
BEL,2001-07-01,0.9
BEL,2001-08-01,0.9
BEL,2001-09-01,0.9
BEL,2001-10-01,-0.2
BEL,2001-11-01,-0.2
BEL,2001-12-01,-0.2
BEL,2002-01-01,0.6
BEL,2002-02-01,0.6
BEL,2002-03-01,0.6
BEL,2002-04-01,1.4
BEL,2002-05-01,1.4
BEL,2002-06-01,1.4
BEL,2002-07-01,2.2
BEL,2002-08-01,2.2
BEL,2002-09-01,2.2
BEL,2002-10-01,2.6
BEL,2002-11-01,2.6
BEL,2002-12-01,2.6
BEL,2003-01-01,1.5
BEL,2003-02-01,1.5
BEL,2003-03-01,1.5
BEL,2003-04-01,0.9
BEL,2003-05-01,0.9
BEL,2003-06-01,0.9
BEL,2003-07-01,0.7
BEL,2003-08-01,0.7
BEL,2003-09-01,0.7
BEL,2003-10-01,1.1
BEL,2003-11-01,1.1
BEL,2003-12-01,1.1
BEL,2004-01-01,2.8
BEL,2004-02-01,2.8
BEL,2004-03-01,2.8
BEL,2004-04-01,3.6
BEL,2004-05-01,3.6
BEL,2004-06-01,3.6
BEL,2004-07-01,4.1
BEL,2004-08-01,4.1
BEL,2004-09-01,4.1
BEL,2004-10-01,3.7
BEL,2004-11-01,3.7
BEL,2004-12-01,3.7
BEL,2005-01-01,2.7
BEL,2005-02-01,2.7
BEL,2005-03-01,2.7
BEL,2005-04-01,2.4
BEL,2005-05-01,2.4
BEL,2005-06-01,2.4
BEL,2005-07-01,1.9
BEL,2005-08-01,1.9
BEL,2005-09-01,1.9
BEL,2005-10-01,2.3
BEL,2005-11-01,2.3
BEL,2005-12-01,2.3
BEL,2006-01-01,2.4
BEL,2006-02-01,2.4
BEL,2006-03-01,2.4
BEL,2006-04-01,2.1
BEL,2006-05-01,2.1
BEL,2006-06-01,2.1
BEL,2006-07-01,2.6
BEL,2006-08-01,2.6
BEL,2006-09-01,2.6
BEL,2006-10-01,3.0
BEL,2006-11-01,3.0
BEL,2006-12-01,3.0
BEL,2007-01-01,3.8
BEL,2007-02-01,3.8
BEL,2007-03-01,3.8
BEL,2007-04-01,3.9
BEL,2007-05-01,3.9
BEL,2007-06-01,3.9
BEL,2007-07-01,3.8
BEL,2007-08-01,3.8
BEL,2007-09-01,3.8
BEL,2007-10-01,3.1
BEL,2007-11-01,3.1
BEL,2007-12-01,3.1
BEL,2008-01-01,2.1
BEL,2008-02-01,2.1
BEL,2008-03-01,2.1
BEL,2008-04-01,1.7
BEL,2008-05-01,1.7
BEL,2008-06-01,1.7
BEL,2008-07-01,0.3
BEL,2008-08-01,0.3
BEL,2008-09-01,0.3
BEL,2008-10-01,-2.3
BEL,2008-11-01,-2.3
BEL,2008-12-01,-2.3
BEL,2009-01-01,-3.6
BEL,2009-02-01,-3.6
BEL,2009-03-01,-3.6
BEL,2009-04-01,-3.6
BEL,2009-05-01,-3.6
BEL,2009-06-01,-3.6
BEL,2009-07-01,-1.8
BEL,2009-08-01,-1.8
BEL,2009-09-01,-1.8
BEL,2009-10-01,1.1
BEL,2009-11-01,1.1
BEL,2009-12-01,1.1
BEL,2010-01-01,2.7
BEL,2010-02-01,2.7
BEL,2010-03-01,2.7
BEL,2010-04-01,3.6
BEL,2010-05-01,3.6
BEL,2010-06-01,3.6
BEL,2010-07-01,2.7
BEL,2010-08-01,2.7
BEL,2010-09-01,2.7
BEL,2010-10-01,2.4
BEL,2010-11-01,2.4
BEL,2010-12-01,2.4
BEL,2011-01-01,2.4
BEL,2011-02-01,2.4
BEL,2011-03-01,2.4
BEL,2011-04-01,1.6
BEL,2011-05-01,1.6
BEL,2011-06-01,1.6
BEL,2011-07-01,1.5
BEL,2011-08-01,1.5
BEL,2011-09-01,1.5
BEL,2011-10-01,1.3
BEL,2011-11-01,1.3
BEL,2011-12-01,1.3
BEL,2012-01-01,1.0
BEL,2012-02-01,1.0
BEL,2012-03-01,1.0
BEL,2012-04-01,0.8
BEL,2012-05-01,0.8
BEL,2012-06-01,0.8
BEL,2012-07-01,0.8
BEL,2012-08-01,0.8
BEL,2012-09-01,0.8
BEL,2012-10-01,0.4
BEL,2012-11-01,0.4
BEL,2012-12-01,0.4
BEL,2013-01-01,-0.1
BEL,2013-02-01,-0.1
BEL,2013-03-01,-0.1
BEL,2013-04-01,0.5
BEL,2013-05-01,0.5
BEL,2013-06-01,0.5
BEL,2013-07-01,0.6
BEL,2013-08-01,0.6
BEL,2013-09-01,0.6
BEL,2013-10-01,0.8
BEL,2013-11-01,0.8
BEL,2013-12-01,0.8
BEL,2014-01-01,1.6
BEL,2014-02-01,1.6
BEL,2014-03-01,1.6
BEL,2014-04-01,1.2
BEL,2014-05-01,1.2
BEL,2014-06-01,1.2
BEL,2014-07-01,1.6
BEL,2014-08-01,1.6
BEL,2014-09-01,1.6
BEL,2014-10-01,1.9
BEL,2014-11-01,1.9
BEL,2014-12-01,1.9
BEL,2015-01-01,2.0
BEL,2015-02-01,2.0
BEL,2015-03-01,2.0
BEL,2015-04-01,2.4
BEL,2015-05-01,2.4
BEL,2015-06-01,2.4
BEL,2015-07-01,1.9
BEL,2015-08-01,1.9
BEL,2015-09-01,1.9
BEL,2015-10-01,1.8
BEL,2015-11-01,1.8
BEL,2015-12-01,1.8
BEL,2016-01-01,1.5
BEL,2016-02-01,1.5
BEL,2016-03-01,1.5
BEL,2016-04-01,1.5
BEL,2016-05-01,1.5
BEL,2016-06-01,1.5
BEL,2016-07-01,1.5
BEL,2016-08-01,1.5
